TransactionID,ItemDescription
756,"Eggs,Bread,Cheese"
757,"Bread,Milk,Butter"
758,"Bread,Milk"
759,"Bread,Jam,Butter"
760,"Juice,Milk,Butter"
761,"Juice,Coke"
762,"Cheese,Milk,Butter"
763,"Bread,Jam,Milk,Coke,Butter"
764,"Bread,Juice,Milk"
765,"Eggs,Bread,Milk,Butter"
766,"Cheese,Coke,Milk"
767,"Eggs,Coke,Butter"
768,"Bread,Jam,Milk,Juice,Butter"
769,"Eggs,Butter"
770,"Cheese,Milk,Butter"
771,"Eggs,Bread,Milk,Juice,Butter"
772,"Beer,Jam,Bread,Milk"
773,"Eggs,Beer,Bread,Jam,Butter"
774,"Eggs,Juice,Coke,Butter"
775,"Bread,Jam,Milk,Beer"
776,"Eggs,Bread,Milk,Juice,Coke"
777,"Eggs,Bread,Cheese,Milk"
778,"Beer,Bread,Milk"
779,"Cheese,Butter"
780,"Bread,Beer"
781,"Eggs,Milk,Juice,Cheese,Butter"
782,"Eggs,Beer,Milk,Juice,Butter"
783,"Bread,Jam,Cheese,Milk"
784,"Eggs,Bread,Cheese,Beer"
785,"Milk,Butter"
786,"Beer,Milk,Juice,Cheese,Butter"
787,"Jam,Butter"
788,"Cheese,Milk"
789,"Cheese,Jam,Bread,Milk"
790,"Eggs,Beer,Bread,Jam,Milk"
791,"Jam,Coke,Milk,Butter"
792,"Eggs,Bread"
793,"Bread,Juice,Coke,Butter"
794,"Eggs,Bread,Milk,Juice,Butter"
795,"Eggs,Bread,Milk"
796,"Bread,Jam,Milk,Coke,Butter"
797,"Eggs,Bread,Milk,Butter"
798,"Beer,Bread,Jam,Juice,Cheese"
799,"Eggs,Juice"
800,"Bread,Coke,Butter"
801,"Eggs,Jam,Cheese,Coke,Butter"
802,"Bread,Coke,Milk"
803,"Coke,Butter"
804,"Eggs,Bread,Butter"
805,"Bread,Jam,Milk,Coke,Butter"
806,"Juice,Coke,Milk,Butter"
807,"Juice,Milk"
808,"Eggs,Bread,Milk,Butter"
809,"Eggs,Bread,Juice"
810,"Bread,Juice,Butter"
811,"Eggs,Bread,Beer,Cheese,Butter"
812,"Beer,Bread,Milk,Coke,Butter"
813,"Juice,Milk"
814,"Eggs,Cheese"
815,"Eggs,Bread,Milk,Juice,Butter"
816,"Bread,Butter"
817,"Coke,Beer,Bread,Milk"
818,"Beer,Bread,Milk"
819,"Bread,Juice,Coke,Butter"
820,"Bread,Jam,Milk,Juice,Coke"
821,"Eggs,Juice,Butter"
822,"Bread,Beer,Milk,Cheese,Butter"
823,"Eggs,Coke"
824,"Eggs,Beer,Coke"
825,"Bread,Milk,Beer"
826,"Bread,Milk,Juice,Coke,Butter"
827,"Bread,Juice,Milk,Butter"
828,"Beer,Bread,Milk,Juice,Cheese"
829,"Eggs,Bread,Juice,Butter"
830,"Bread,Coke,Cheese,Milk"
831,"Bread,Jam,Milk,Butter"
832,"Beer,Jam,Bread,Butter"
833,"Eggs,Bread,Butter"
834,"Bread,Cheese,Juice,Milk"
835,"Bread,Milk,Cheese,Coke,Butter"
836,"Beer,Bread,Jam,Milk,Butter"
837,"Bread,Jam,Milk,Juice,Butter"
838,"Jam,Coke,Milk"
839,"Bread,Jam,Milk,Butter"
840,"Cheese,Butter"
841,"Bread,Juice,Milk,Butter"
842,"Eggs,Bread,Coke,Butter"
843,"Eggs,Coke"
844,"Cheese,Butter"
845,"Bread,Beer,Butter"
846,"Bread,Milk,Butter"
847,"Bread,Milk"
848,"Bread,Coke,Butter"
849,"Juice,Milk,Butter"
850,"Juice,Coke,Milk,Butter"
851,"Eggs,Juice,Milk"
852,"Bread,Jam,Cheese"
853,"Coke,Butter"
854,"Bread,Juice,Milk"
855,"Beer,Coke"
856,"Coke,Butter"
857,"Eggs,Bread,Milk,Cheese,Coke"
858,"Bread,Cheese,Butter"
859,"Eggs,Beer,Juice,Butter"
860,"Eggs,Bread,Jam,Juice,Coke"
861,"Bread,Coke"
862,"Eggs,Bread,Jam,Juice,Coke"
863,"Eggs,Bread,Coke,Butter"
864,"Beer,Bread,Coke"
865,"Coke,Butter"
866,"Bread,Milk"
867,"Bread,Cheese"
868,"Jam,Milk,Juice,Cheese,Coke"
869,"Bread,Juice,Coke"
870,"Milk,Butter"
871,"Eggs,Beer,Jam,Cheese,Butter"
872,"Eggs,Jam,Milk,Juice,Coke"
873,"Bread,Jam,Milk,Butter"
874,"Beer,Jam,Milk,Butter"
875,"Bread,Jam,Milk,Cheese,Butter"
876,"Bread,Cheese,Milk"
877,"Jam,Coke,Milk"
878,"Bread,Coke"
879,"Jam,Coke"
880,"Bread,Jam,Milk,Juice,Butter"
881,"Eggs,Beer,Milk,Juice,Butter"
882,"Eggs,Bread,Jam"
883,"Eggs,Butter"
884,"Bread,Milk,Butter"
885,"Bread,Jam,Milk,Butter"
886,"Bread,Juice,Milk,Butter"
887,"Cheese,Coke,Milk"
888,"Bread,Jam,Juice"
889,"Bread,Coke,Milk,Beer"
890,"Coke,Butter"
891,"Juice,Milk,Butter"
892,"Bread,Juice,Milk"
893,"Cheese,Butter"
894,"Eggs,Bread,Coke,Milk"
895,"Jam,Butter"
896,"Cheese,Coke,Milk,Butter"
897,"Eggs,Bread,Juice,Cheese"
898,"Eggs,Bread,Juice,Butter"
899,"Cheese,Butter"
900,"Cheese,Butter"
901,"Bread,Jam,Cheese"
902,"Beer,Bread,Coke"
903,"Beer,Bread,Milk,Butter"
904,"Bread,Juice,Milk,Butter"
905,"Cheese,Butter"
906,"Bread,Beer,Jam,Juice,Butter"
907,"Bread,Milk"
908,"Bread,Jam,Milk,Cheese,Butter"
909,"Bread,Coke,Butter"
910,"Eggs,Beer,Jam,Milk,Cheese"
911,"Eggs,Bread,Milk"
912,"Eggs,Coke,Milk"
913,"Eggs,Beer,Coke,Cheese"
914,"Bread,Juice,Coke,Cheese"
915,"Eggs,Jam,Milk,Coke,Butter"
916,"Juice,Milk,Butter"
917,"Eggs,Bread,Coke,Cheese"
918,"Bread,Coke"
919,"Eggs,Beer,Jam,Coke,Butter"
920,"Bread,Beer,Milk,Cheese,Butter"
921,"Eggs,Bread"
922,"Eggs,Milk,Juice,Coke,Butter"
923,"Bread,Coke,Milk"
924,"Bread,Cheese"
925,"Bread,Milk,Juice,Cheese,Butter"
926,"Eggs,Bread,Beer,Juice,Coke"
927,"Bread,Milk,Cheese,Coke,Butter"
928,"Beer,Jam,Coke,Butter"
929,"Eggs,Bread,Juice,Coke,Butter"
930,"Bread,Beer,Jam,Juice,Butter"
931,"Bread,Jam,Milk"
932,"Eggs,Cheese,Milk,Butter"
933,"Bread,Butter"
934,"Bread,Coke,Milk,Butter"
935,"Eggs,Beer,Jam,Milk,Juice"
936,"Jam,Juice,Butter"
937,"Jam,Coke,Cheese,Milk"
938,"Bread,Jam,Milk,Juice,Butter"
939,"Bread,Jam,Cheese,Butter"
940,"Jam,Milk"
941,"Bread,Jam"
942,"Bread,Milk,Butter"
943,"Eggs,Beer,Milk,Juice,Coke"
944,"Cheese,Butter"
945,"Eggs,Jam,Milk,Cheese,Butter"
946,"Eggs,Bread,Milk,Juice,Coke"
947,"Bread,Beer,Coke,Butter"
948,"Jam,Milk,Cheese,Coke,Butter"
949,"Bread,Cheese"
950,"Jam,Coke,Milk,Butter"
951,"Coke,Juice,Milk,Butter"
952,"Jam,Milk"
953,"Cheese,Bread,Milk"
954,"Beer,Jam,Milk"
955,"Eggs,Milk"
956,"Eggs,Bread,Juice,Cheese,Butter"
957,"Eggs,Bread,Jam,Milk"
958,"Bread,Milk"
959,"Beer,Coke,Butter"
960,"Eggs,Bread,Milk"
961,"Juice,Coke"
962,"Beer,Jam,Juice,Coke,Butter"
963,"Beer,Milk,Butter"
964,"Bread,Coke,Butter"
965,"Eggs,Coke,Milk"
966,"Eggs,Butter"
967,"Eggs,Bread,Coke"
968,"Bread,Butter"
969,"Jam,Coke,Cheese,Butter"
970,"Bread,Juice,Butter"
971,"Eggs,Cheese,Milk"
972,"Bread,Milk,Butter"
973,"Eggs,Bread,Jam,Milk,Coke"
974,"Bread,Coke"
975,"Eggs,Beer,Cheese,Coke,Butter"
976,"Cheese,Butter"
977,"Bread,Juice,Beer"
978,"Bread,Juice,Coke"
979,"Eggs,Juice"
980,"Bread,Milk,Butter"
981,"Eggs,Bread,Juice,Milk"
982,"Bread,Butter"
983,"Bread,Butter"
984,"Eggs,Bread,Butter,Beer"
985,"Beer,Milk,Juice,Cheese,Butter"
986,"Cheese,Juice,Milk"
987,"Eggs,Milk"
988,"Juice,Milk,Butter"
989,"Jam,Coke,Cheese,Butter"
990,"Beer,Jam,Butter"
991,"Bread,Milk,Butter"
992,"Jam,Milk,Butter"
993,"Bread,Beer,Milk,Juice,Butter"
994,"Bread,Jam,Milk,Juice,Coke"
995,"Beer,Milk"
996,"Bread,Milk,Juice,Coke,Butter"
997,"Eggs,Juice,Milk,Butter"
998,"Bread,Cheese,Butter"
999,"Eggs,Jam,Milk,Cheese,Butter"
1000,"Coke,Beer,Bread,Milk"
1001,"Bread,Coke,Milk,Butter"
1002,"Bread,Jam"
1003,"Eggs,Beer,Bread,Milk,Juice"
1004,"Eggs,Milk,Butter"
1005,"Bread,Butter"
1006,"Eggs,Bread,Juice,Milk"
1007,"Eggs,Juice,Milk"
1008,"Eggs,Bread,Coke"
1009,"Eggs,Juice,Milk,Butter"
1010,"Bread,Jam,Milk,Juice,Coke"
1011,"Eggs,Bread,Juice,Milk"
1012,"Bread,Juice,Coke,Cheese"
1013,"Bread,Coke,Butter"
1014,"Bread,Butter,Cheese,Beer"
1015,"Eggs,Coke,Cheese,Butter"
1016,"Bread,Jam,Juice,Milk"
1017,"Coke,Milk,Butter"
1018,"Bread,Beer,Cheese,Butter"
1019,"Bread,Milk"
1020,"Eggs,Cheese"
1021,"Beer,Coke"
1022,"Bread,Jam,Butter"
1023,"Bread,Coke,Milk,Butter"
1024,"Beer,Milk"
1025,"Eggs,Bread,Jam,Juice,Cheese"
1026,"Beer,Cheese"
1027,"Beer,Coke"
1028,"Bread,Juice,Cheese"
1029,"Eggs,Beer,Milk,Butter"
1030,"Coke,Bread,Juice,Milk"
1031,"Juice,Coke,Milk"
1032,"Eggs,Beer,Bread,Milk,Butter"
1033,"Bread,Butter"
1034,"Eggs,Bread,Jam,Coke,Butter"
1035,"Jam,Coke,Milk"
1036,"Eggs,Cheese"
1037,"Bread,Beer,Jam,Milk,Coke"
1038,"Eggs,Bread,Butter"
1039,"Eggs,Juice,Butter"
1040,"Bread,Jam,Juice,Cheese"
1041,"Coke,Butter"
1042,"Butter,Cheese,Milk"
1043,"Beer,Jam,Cheese,Coke,Butter"
1044,"Bread,Jam,Milk,Coke,Butter"
1045,"Beer,Butter"
1046,"Eggs,Beer,Jam,Milk,Coke"
1047,"Eggs,Bread"
1048,"Bread,Milk,Juice,Coke,Butter"
1049,"Beer,Bread,Jam,Cheese,Coke"
1050,"Bread,Cheese,Milk"
1051,"Bread,Beer,Milk,Juice,Butter"
1052,"Eggs,Bread,Butter,Beer"
1053,"Coke,Butter"
1054,"Cheese,Coke,Milk,Butter"
1055,"Bread,Jam,Coke,Milk"
1056,"Juice,Milk,Butter"
1057,"Beer,Milk"
1058,"Bread,Cheese"
1059,"Eggs,Jam"
1060,"Bread,Jam,Milk,Juice,Coke"
1061,"Bread,Jam,Milk,Butter"
1062,"Bread,Coke"
1063,"Bread,Coke,Milk"
1064,"Bread,Beer,Milk,Coke,Butter"
1065,"Eggs,Bread,Coke"
1066,"Bread,Juice,Cheese,Coke,Butter"
1067,"Coke,Cheese"
1068,"Bread,Jam,Milk,Cheese,Coke"
1069,"Bread,Milk"
1070,"Bread,Cheese"
1071,"Bread,Milk,Juice,Coke,Butter"
1072,"Beer,Cheese,Bread,Milk"
1073,"Jam,Coke"
1074,"Bread,Jam,Juice,Coke,Butter"
1075,"Beer,Cheese,Bread,Milk"
1076,"Bread,Beer,Milk,Cheese,Butter"
1077,"Coke,Milk"
1078,"Bread,Beer,Milk,Coke,Butter"
1079,"Eggs,Milk"
1080,"Eggs,Bread,Coke,Cheese"
1081,"Eggs,Butter"
1082,"Bread,Jam,Cheese,Coke,Butter"
1083,"Jam,Juice,Butter"
1084,"Bread,Milk,Juice,Cheese,Coke"
1085,"Beer,Jam,Milk"
1086,"Bread,Coke"
1087,"Coke,Milk,Butter"
1088,"Bread,Jam,Milk,Cheese,Butter"
1089,"Coke,Butter"
1090,"Bread,Butter"
1091,"Eggs,Beer,Bread,Milk,Butter"
1092,"Bread,Coke"
1093,"Bread,Juice,Milk,Butter"
1094,"Juice,Coke,Butter"
1095,"Eggs,Jam,Milk,Coke,Butter"
1096,"Juice,Coke,Cheese"
1097,"Bread,Beer,Milk,Cheese,Butter"
1098,"Eggs,Bread,Milk,Coke,Butter"
1099,"Eggs,Coke,Cheese"
1100,"Juice,Butter"
1101,"Eggs,Beer,Bread,Milk,Coke"
1102,"Eggs,Bread,Milk,Butter"
1103,"Bread,Milk"
1104,"Eggs,Coke,Milk,Butter"
1105,"Beer,Milk,Juice,Coke,Butter"
1106,"Bread,Coke,Cheese,Butter"
1107,"Coke,Jam,Juice,Milk"
1108,"Bread,Jam,Milk"
1109,"Eggs,Bread,Jam,Milk,Juice"
1110,"Eggs,Juice"
1111,"Coke,Cheese,Milk"
1112,"Beer,Milk,Cheese,Coke,Butter"
1113,"Eggs,Bread,Milk,Juice,Butter"
1114,"Eggs,Beer,Bread,Milk,Butter"
1115,"Cheese,Coke,Milk"
1116,"Cheese,Milk"
1117,"Beer,Milk,Juice,Cheese,Butter"
1118,"Bread,Jam,Juice,Butter"
1119,"Bread,Milk,Butter"
1120,"Bread,Juice"
1121,"Beer,Coke,Milk,Bread"
1122,"Bread,Milk"
1123,"Cheese,Bread,Milk"
1124,"Bread,Juice,Milk,Butter"
1125,"Eggs,Bread,Jam,Milk,Butter"
1126,"Eggs,Milk"
1127,"Bread,Milk,Butter"
1128,"Jam,Cheese,Milk"
1129,"Eggs,Coke,Milk,Butter"
1130,"Bread,Beer,Milk,Cheese,Butter"
1131,"Eggs,Jam,Butter"
1132,"Eggs,Milk"
1133,"Beer,Milk"
1134,"Jam,Juice"
1135,"Eggs,Jam,Milk,Cheese,Butter"
1136,"Bread,Juice,Milk,Butter"
1137,"Bread,Jam,Milk"
1138,"Eggs,Bread,Milk,Juice,Butter"
1139,"Coke,Juice,Milk,Butter"
1140,"Juice,Coke,Milk,Butter"
1141,"Beer,Bread,Coke,Butter"
1142,"Butter,Juice,Cheese,Milk"
1143,"Bread,Cheese,Milk,Butter"
1144,"Eggs,Milk,Cheese,Coke,Butter"
1145,"Eggs,Beer,Bread,Milk"
1146,"Eggs,Juice,Cheese"
1147,"Eggs,Beer,Jam,Milk,Butter"
1148,"Milk,Butter"
1149,"Beer,Milk"
1150,"Eggs,Bread,Milk,Juice,Cheese"
1151,"Bread,Milk"
1152,"Eggs,Beer,Milk,Butter"
1153,"Eggs,Jam,Milk,Juice,Coke"
1154,"Beer,Bread,Jam,Milk,Cheese"
1155,"Eggs,Bread,Beer,Milk,Cheese"
1156,"Jam,Cheese,Butter"
1157,"Eggs,Cheese,Coke,Milk"
1158,"Eggs,Coke,Milk,Butter"
1159,"Bread,Jam,Milk,Cheese,Butter"
1160,"Bread,Coke,Butter"
1161,"Bread,Juice,Milk,Butter"
1162,"Beer,Coke,Bread"
1163,"Eggs,Bread,Juice"
1164,"Eggs,Beer,Milk,Juice,Butter"
1165,"Bread,Jam,Milk,Coke,Butter"
1166,"Bread,Coke,Milk"
1167,"Coke,Juice,Milk"
1168,"Eggs,Jam,Milk,Coke,Butter"
1169,"Bread,Coke,Cheese"
1170,"Jam,Coke,Butter"
1171,"Bread,Milk,Juice,Coke,Butter"
1172,"Bread,Butter"
1173,"Beer,Jam,Juice"
1174,"Eggs,Milk,Butter"
1175,"Coke,Cheese,Butter"
1176,"Bread,Cheese"
1177,"Bread,Cheese,Butter"
1178,"Milk,Juice,Coke,Butter"
1179,"Bread,Jam,Juice"
1180,"Beer,Jam,Cheese,Butter"
1181,"Beer,Bread,Cheese,Milk"
1182,"Bread,Milk,Juice,Coke,Butter"
1183,"Eggs,Bread,Milk,Cheese,Coke"
1184,"Eggs,Bread,Juice,Coke"
1185,"Bread,Cheese"
1186,"Beer,Bread"
1187,"Eggs,Beer,Milk,Coke,Butter"
1188,"Cheese,Juice,Milk,Butter"
1189,"Beer,Coke,Butter"
1190,"Bread,Beer,Juice,Butter"
1191,"Juice,Milk,Butter"
1192,"Bread,Coke"
1193,"Eggs,Bread,Coke"
1194,"Juice,Milk"
1195,"Bread,Butter"
1196,"Eggs,Bread,Milk,Juice,Butter"
1197,"Bread,Milk,Juice,Coke,Butter"
1198,"Bread,Coke,Butter"
1199,"Bread,Coke,Milk"
1200,"Bread,Beer,Milk,Butter"
1201,"Bread,Juice,Milk,Butter"
1202,"Bread,Juice,Milk,Butter"
1203,"Bread,Jam,Milk,Butter"
1204,"Juice,Milk,Butter"
1205,"Eggs,Bread"
1206,"Eggs,Beer"
1207,"Eggs,Bread,Milk,Butter"
1208,"Eggs,Bread,Juice,Butter"
1209,"Bread,Butter"
1210,"Coke,Milk"
1211,"Milk,Butter"
1212,"Bread,Beer,Jam,Milk,Butter"
1213,"Eggs,Bread,Milk"
1214,"Eggs,Butter"
1215,"Bread,Juice,Coke,Butter"
1216,"Eggs,Bread,Juice,Butter"
1217,"Eggs,Beer,Coke,Butter"
1218,"Bread,Juice"
1219,"Beer,Bread,Cheese,Butter"
1220,"Bread,Jam,Butter"
1221,"Coke,Milk,Butter"
1222,"Coke,Milk,Butter"
1223,"Bread,Cheese"
1224,"Eggs,Bread,Juice,Cheese,Butter"
1225,"Coke,Cheese"
1226,"Bread,Coke,Milk,Butter"
1227,"Eggs,Beer,Juice"
1228,"Bread,Jam,Cheese,Coke,Butter"
1229,"Eggs,Jam,Juice,Cheese,Butter"
1230,"Eggs,Milk"
1231,"Eggs,Juice,Coke"
1232,"Milk,Butter"
1233,"Eggs,Bread,Beer,Jam,Milk"
1234,"Coke,Milk"
1235,"Bread,Jam,Milk,Beer"
1236,"Eggs,Cheese,Milk"
1237,"Bread,Coke,Milk"
1238,"Eggs,Bread,Beer,Cheese,Butter"
1239,"Eggs,Bread,Juice,Coke,Butter"
1240,"Juice,Butter"
1241,"Bread,Butter"
1242,"Milk,Butter"
1243,"Bread,Beer,Milk,Cheese,Butter"
1244,"Bread,Juice,Cheese,Coke,Butter"
1245,"Milk,Coke,Cheese,Butter"
1246,"Eggs,Bread,Milk,Juice,Cheese"
1247,"Bread,Coke,Cheese,Butter"
1248,"Beer,Bread,Milk,Coke,Butter"
1249,"Cheese,Milk,Butter"
1250,"Bread,Jam"
1251,"Beer,Butter"
1252,"Eggs,Beer,Coke"
1253,"Eggs,Bread,Milk,Juice,Butter"
1254,"Juice,Milk"
1255,"Bread,Juice,Butter"
1256,"Eggs,Coke,Milk"
1257,"Cheese,Coke,Milk,Butter"
1258,"Milk,Butter"
1259,"Milk,Cheese,Butter"
1260,"Bread,Jam"
1261,"Eggs,Beer,Bread,Milk,Cheese"
1262,"Bread,Coke,Milk"
1263,"Bread,Coke"
1264,"Bread,Coke,Milk,Beer"
1265,"Bread,Milk,Cheese,Coke,Butter"
1266,"Butter,Cheese,Milk"
1267,"Bread,Milk,Butter"
1268,"Bread,Milk,Cheese,Coke,Butter"
1269,"Bread,Beer,Coke,Butter"
1270,"Bread,Cheese,Milk"
1271,"Eggs,Bread,Butter"
1272,"Eggs,Juice,Coke"
1273,"Milk,Butter"
1274,"Eggs,Bread,Milk,Juice,Butter"
1275,"Juice,Coke,Milk,Butter"
1276,"Eggs,Bread,Juice,Butter"
1277,"Beer,Juice"
1278,"Bread,Coke"
1279,"Bread,Beer,Milk,Juice,Butter"
1280,"Bread,Milk,Butter"
1281,"Eggs,Beer,Juice,Butter"
1282,"Milk,Cheese,Butter"
1283,"Eggs,Bread,Milk,Cheese,Butter"
1284,"Bread,Coke,Milk,Butter"
1285,"Beer,Butter"
1286,"Beer,Juice,Milk,Bread"
1287,"Eggs,Coke,Milk"
1288,"Beer,Coke,Milk"
1289,"Eggs,Milk,Juice,Coke,Butter"
1290,"Bread,Juice,Milk,Butter"
1291,"Bread,Juice,Milk,Butter"
1292,"Beer,Cheese,Milk,Butter"
1293,"Jam,Juice"
1294,"Coke,Milk"
1295,"Eggs,Milk,Juice,Coke,Butter"
1296,"Beer,Milk,Butter"
1297,"Milk,Butter"
1298,"Bread,Coke,Milk,Butter"
1299,"Cheese,Jam,Milk"
1300,"Bread,Coke"
1301,"Juice,Butter"
1302,"Bread,Juice,Butter"
1303,"Beer,Milk,Juice,Coke,Butter"
1304,"Bread,Coke,Butter"
1305,"Eggs,Coke,Cheese,Butter"
1306,"Bread,Jam,Milk,Juice,Butter"
1307,"Eggs,Bread,Cheese,Milk"
1308,"Milk,Butter"
1309,"Beer,Coke,Milk,Butter"
1310,"Bread,Jam,Milk,Butter"
1311,"Juice,Cheese,Milk"
1312,"Bread,Juice,Coke,Milk"
1313,"Bread,Coke,Butter"
1314,"Bread,Jam,Milk,Cheese,Butter"
1315,"Eggs,Bread,Jam,Cheese,Butter"
1316,"Juice,Butter"
1317,"Eggs,Coke,Milk,Butter"
1318,"Eggs,Bread,Beer,Milk,Coke"
1319,"Beer,Bread,Cheese"
1320,"Bread,Juice,Coke,Butter"
1321,"Eggs,Bread,Juice,Butter"
1322,"Eggs,Coke,Cheese"
1323,"Eggs,Coke,Milk"
1324,"Jam,Milk"
1325,"Juice,Butter"
1326,"Eggs,Bread,Butter"
1327,"Eggs,Bread,Milk,Juice,Butter"
1328,"Milk,Butter"
1329,"Bread,Butter,Cheese,Beer"
1330,"Bread,Juice,Coke,Milk"
1331,"Beer,Coke,Butter"
1332,"Eggs,Milk,Butter"
1333,"Beer,Bread,Jam,Juice,Butter"
1334,"Bread,Beer,Jam,Milk,Butter"
1335,"Bread,Milk,Juice,Cheese,Butter"
1336,"Bread,Butter"
1337,"Bread,Milk,Juice,Coke,Butter"
1338,"Beer,Jam,Butter"
1339,"Bread,Jam,Juice,Butter"
1340,"Juice,Milk"
1341,"Eggs,Juice"
1342,"Eggs,Bread,Cheese,Milk"
1343,"Coke,Milk"
1344,"Beer,Juice,Butter"
1345,"Bread,Coke"
1346,"Bread,Juice,Cheese,Butter"
1347,"Beer,Coke"
1348,"Coke,Butter"
1349,"Bread,Milk,Juice,Cheese,Coke"
1350,"Bread,Jam,Juice,Butter"
1351,"Eggs,Juice,Coke,Butter"
1352,"Eggs,Milk"
1353,"Jam,Milk,Butter"
1354,"Eggs,Jam,Milk"
1355,"Beer,Bread,Coke,Butter"
1356,"Bread,Jam,Milk,Coke,Butter"
1357,"Eggs,Bread,Beer,Cheese,Coke"
1358,"Jam,Juice"
1359,"Eggs,Butter"
1360,"Eggs,Bread,Jam,Milk"
1361,"Beer,Cheese,Butter"
1362,"Bread,Juice,Milk,Butter"
1363,"Eggs,Coke,Milk,Butter"
1364,"Eggs,Jam,Milk"
1365,"Bread,Milk,Butter"
1366,"Beer,Cheese"
1367,"Cheese,Juice,Milk,Butter"
1368,"Bread,Beer,Cheese,Butter"
1369,"Bread,Cheese,Milk"
1370,"Eggs,Bread,Juice"
1371,"Juice,Milk"
1372,"Bread,Coke,Butter"
1373,"Bread,Milk,Cheese,Coke,Butter"
1374,"Eggs,Bread,Coke"
1375,"Bread,Milk,Cheese,Coke,Butter"
1376,"Bread,Juice,Coke,Milk"
1377,"Bread,Jam,Butter"
1378,"Eggs,Bread,Butter"
1379,"Bread,Milk,Cheese,Coke,Butter"
1380,"Eggs,Butter"
1381,"Milk,Butter"
1382,"Bread,Cheese,Milk,Butter"
1383,"Bread,Milk,Juice,Coke,Butter"
1384,"Bread,Juice"
1385,"Bread,Juice,Beer"
1386,"Eggs,Beer,Juice,Milk"
1387,"Beer,Jam,Coke,Butter"
1388,"Cheese,Bread,Milk"
1389,"Eggs,Bread,Coke,Milk"
1390,"Jam,Butter"
1391,"Bread,Coke"
1392,"Cheese,Butter"
1393,"Eggs,Bread,Jam,Milk,Butter"
1394,"Bread,Milk,Juice,Cheese,Butter"
1395,"Beer,Jam,Milk,Cheese,Coke"
1396,"Juice,Coke,Cheese,Milk"
1397,"Bread,Coke,Butter"
1398,"Beer,Bread"
1399,"Cheese,Milk,Butter"
1400,"Eggs,Cheese,Milk"
1401,"Bread,Cheese,Coke,Milk"
1402,"Beer,Jam,Butter"
1403,"Bread,Milk,Juice,Cheese,Butter"
1404,"Beer,Milk,Juice,Coke,Butter"
1405,"Beer,Bread"
1406,"Beer,Butter"
1407,"Beer,Juice"
1408,"Jam,Coke,Milk"
1409,"Jam,Coke,Milk,Butter"
1410,"Juice,Cheese"
1411,"Bread,Jam,Coke,Butter"
1412,"Bread,Beer,Milk,Butter"
1413,"Bread,Butter"
1414,"Bread,Jam,Milk,Coke,Butter"
1415,"Eggs,Coke"
1416,"Bread,Cheese"
1417,"Eggs,Bread,Butter"
1418,"Bread,Jam,Milk,Juice,Cheese"
1419,"Bread,Cheese,Milk,Butter"
1420,"Bread,Juice,Milk"
1421,"Beer,Bread,Jam,Cheese,Butter"
1422,"Eggs,Bread,Beer,Butter"
1423,"Juice,Coke,Cheese,Butter"
1424,"Jam,Coke,Milk"
1425,"Eggs,Coke,Milk,Butter"
1426,"Bread,Coke,Milk"
1427,"Eggs,Bread,Milk,Juice,Butter"
1428,"Bread,Jam,Butter"
1429,"Juice,Milk"
1430,"Eggs,Bread,Juice"
1431,"Eggs,Bread,Beer,Jam,Butter"
1432,"Eggs,Bread"
1433,"Bread,Coke,Milk"
1434,"Eggs,Milk,Butter"
1435,"Eggs,Jam,Milk,Juice,Coke"
1436,"Bread,Cheese,Milk,Butter"
1437,"Bread,Cheese,Butter"
1438,"Eggs,Bread,Milk,Juice,Cheese"
1439,"Eggs,Bread,Milk,Butter"
1440,"Beer,Milk"
1441,"Beer,Butter"
1442,"Juice,Milk"
1443,"Bread,Jam,Milk,Juice,Cheese"
1444,"Bread,Milk,Beer"
1445,"Juice,Butter"
1446,"Eggs,Bread,Milk,Butter"
1447,"Jam,Juice,Cheese,Coke,Butter"
1448,"Bread,Jam"
1449,"Eggs,Jam,Milk,Butter"
1450,"Bread,Beer,Milk,Cheese,Butter"
1451,"Bread,Juice,Milk,Butter"
1452,"Bread,Beer,Milk,Juice,Butter"
1453,"Bread,Coke"
1454,"Milk,Coke,Cheese,Butter"
1455,"Bread,Jam,Cheese,Butter"
1456,"Bread,Coke,Cheese"
1457,"Eggs,Bread,Cheese,Coke,Butter"
1458,"Bread,Milk,Juice,Coke,Butter"
1459,"Bread,Juice,Milk,Beer"
1460,"Bread,Coke,Cheese"
1461,"Bread,Juice,Milk"
1462,"Eggs,Butter"
1463,"Bread,Cheese,Milk"
1464,"Eggs,Coke,Milk,Butter"
1465,"Eggs,Milk,Cheese,Coke,Butter"
1466,"Eggs,Bread,Juice,Cheese,Coke"
1467,"Milk,Cheese,Butter"
1468,"Bread,Coke,Butter"
1469,"Bread,Jam,Cheese,Milk"
1470,"Eggs,Beer,Butter"
1471,"Bread,Jam,Juice,Milk"
1472,"Bread,Coke"
1473,"Eggs,Milk,Butter"
1474,"Cheese,Milk"
1475,"Juice,Coke,Butter"
1476,"Eggs,Bread,Cheese,Milk"
1477,"Eggs,Bread,Jam,Milk"
1478,"Jam,Butter"
1479,"Coke,Cheese,Milk"
1480,"Beer,Bread"
1481,"Juice,Coke,Butter"
1482,"Bread,Milk"
1483,"Jam,Milk,Butter"
1484,"Bread,Jam,Cheese,Butter"
1485,"Coke,Milk,Butter"
1486,"Beer,Milk"
1487,"Juice,Butter"
