TransactionID,ItemDescription
743,"Eggs,Bread,Butter"
744,"Beer,Bread,Diaper,Juice"
745,"Milk,Juice,Beer,Butter"
746,"Juice,Bread,Diaper"
747,"Coke,Milk,Cheese,Diaper"
748,"Coke,Diaper,Beer,Cheese,Butter"
749,"Coke,Beer,Juice,Diaper,Milk"
750,"Bread,Milk"
751,"Diaper,Eggs,Jam,Cheese"
752,"Milk,Eggs,Butter"
753,"Diaper,Butter,Juice"
754,"Coke,Juice"
755,"Bread,Milk,Jam,Cheese,Beer"
756,"Jam,Coke,Diaper,Milk"
757,"Milk,Diaper,Juice,Beer,Butter"
758,"Coke,Jam,Butter,Beer,Eggs"
759,"Diaper,Beer,Jam,Eggs,Butter"
760,"Coke,Jam,Bread"
761,"Juice,Milk,Diaper"
762,"Eggs,Beer"
763,"Bread,Diaper,Coke,Cheese,Juice"
764,"Milk,Butter,Cheese"
765,"Cheese,Diaper"
766,"Jam,Bread,Juice,Milk,Cheese"
767,"Jam,Coke,Diaper,Milk"
768,"Butter,Milk"
769,"Eggs,Coke,Butter,Bread,Milk"
770,"Coke,Eggs,Jam,Butter,Bread"
771,"Bread,Jam,Beer,Coke"
772,"Butter,Beer,Juice"
773,"Diaper,Bread,Eggs"
774,"Diaper,Jam,Coke"
775,"Beer,Butter,Eggs,Juice"
776,"Cheese,Butter,Juice,Eggs"
777,"Beer,Juice"
778,"Eggs,Coke,Jam,Cheese"
779,"Beer,Jam,Juice"
780,"Diaper,Beer,Jam,Juice,Butter"
781,"Coke,Beer,Butter"
782,"Milk,Jam"
783,"Bread,Eggs"
784,"Butter,Bread,Juice,Milk"
785,"Jam,Beer,Coke,Bread"
786,"Milk,Coke,Diaper,Jam"
787,"Diaper,Eggs,Beer,Coke,Jam"
788,"Diaper,Juice"
789,"Juice,Cheese"
790,"Coke,Butter,Milk,Juice"
791,"Diaper,Beer,Bread"
792,"Beer,Juice"
793,"Diaper,Eggs,Juice,Coke"
794,"Milk,Jam,Diaper"
795,"Bread,Beer,Juice,Eggs"
796,"Juice,Diaper"
797,"Diaper,Butter,Jam"
798,"Beer,Butter,Milk,Diaper,Eggs"
799,"Diaper,Juice,Beer,Jam"
800,"Milk,Diaper,Butter,Cheese"
801,"Butter,Coke,Bread,Diaper,Milk"
802,"Diaper,Beer,Juice,Eggs,Bread"
803,"Cheese,Bread,Beer,Diaper,Butter"
804,"Bread,Butter,Milk"
805,"Milk,Eggs,Beer,Coke"
806,"Beer,Milk"
807,"Jam,Cheese,Butter,Diaper"
808,"Bread,Jam,Coke,Cheese"
809,"Coke,Eggs,Bread,Cheese,Milk"
810,"Diaper,Juice,Bread,Jam,Coke"
811,"Butter,Juice,Eggs,Cheese,Coke"
812,"Diaper,Juice,Cheese"
813,"Jam,Butter,Juice,Bread"
814,"Jam,Coke,Bread,Beer"
815,"Cheese,Diaper"
816,"Jam,Butter,Eggs"
817,"Bread,Milk,Juice"
818,"Eggs,Coke"
819,"Coke,Milk"
820,"Juice,Jam,Milk"
821,"Juice,Milk,Coke,Eggs,Bread"
822,"Bread,Eggs"
823,"Beer,Diaper,Milk"
824,"Diaper,Beer,Butter"
825,"Jam,Coke"
826,"Butter,Coke,Milk"
827,"Bread,Milk"
828,"Cheese,Eggs"
829,"Butter,Jam,Beer,Coke,Milk"
830,"Eggs,Beer"
831,"Bread,Diaper,Beer"
832,"Butter,Jam,Diaper"
833,"Butter,Jam,Diaper,Cheese"
834,"Beer,Coke,Butter,Juice,Cheese"
835,"Cheese,Bread,Eggs"
836,"Diaper,Butter,Milk"
837,"Milk,Cheese,Juice"
838,"Butter,Jam,Beer,Cheese"
839,"Jam,Diaper,Juice"
840,"Jam,Milk,Butter"
841,"Beer,Jam"
842,"Jam,Beer,Coke,Cheese"
843,"Beer,Bread,Diaper,Cheese,Butter"
844,"Coke,Bread,Juice,Jam"
845,"Juice,Bread,Beer,Milk"
846,"Beer,Milk"
847,"Cheese,Bread"
848,"Butter,Beer"
849,"Jam,Butter,Juice,Eggs,Diaper"
850,"Coke,Jam"
851,"Diaper,Coke"
852,"Diaper,Jam,Butter,Beer"
853,"Cheese,Butter"
854,"Jam,Bread,Cheese,Coke"
855,"Diaper,Eggs,Juice,Coke,Bread"
856,"Milk,Beer,Diaper"
857,"Eggs,Beer,Diaper,Juice,Butter"
858,"Jam,Diaper,Bread,Beer,Butter"
859,"Milk,Butter,Jam,Eggs,Beer"
860,"Butter,Jam,Diaper,Eggs,Coke"
861,"Coke,Beer,Bread,Jam"
862,"Diaper,Milk"
863,"Bread,Juice,Coke"
864,"Butter,Juice"
865,"Juice,Coke"
866,"Milk,Eggs,Coke,Bread,Butter"
867,"Jam,Butter,Cheese,Diaper"
868,"Diaper,Juice,Coke,Eggs,Butter"
869,"Eggs,Diaper"
870,"Jam,Milk,Eggs,Juice,Beer"
871,"Bread,Beer,Jam,Juice,Milk"
872,"Jam,Butter,Cheese"
873,"Eggs,Jam,Diaper"
874,"Beer,Juice"
875,"Milk,Beer,Jam"
876,"Butter,Juice,Eggs,Milk,Cheese"
877,"Cheese,Juice,Jam,Milk,Beer"
878,"Cheese,Milk"
879,"Beer,Eggs,Juice,Butter,Bread"
880,"Beer,Juice,Jam,Cheese"
881,"Coke,Bread,Beer"
882,"Bread,Coke,Jam"
883,"Cheese,Coke,Eggs,Milk,Jam"
884,"Coke,Juice"
885,"Jam,Coke,Eggs,Juice,Cheese"
886,"Beer,Cheese"
887,"Milk,Bread,Beer,Juice,Eggs"
888,"Beer,Eggs,Coke"
889,"Juice,Butter,Jam"
890,"Jam,Coke,Diaper,Cheese"
891,"Butter,Milk,Eggs,Bread,Jam"
892,"Beer,Coke,Eggs,Cheese"
893,"Juice,Diaper,Eggs,Beer,Butter"
894,"Jam,Bread"
895,"Bread,Cheese,Butter,Eggs,Jam"
896,"Bread,Jam,Diaper"
897,"Milk,Eggs,Beer,Butter"
898,"Butter,Eggs,Diaper"
899,"Bread,Milk"
900,"Bread,Juice,Diaper,Coke"
901,"Juice,Butter,Beer,Diaper,Bread"
902,"Jam,Bread,Butter"
903,"Bread,Milk,Diaper,Jam,Eggs"
904,"Jam,Eggs,Beer,Milk,Bread"
905,"Juice,Coke"
906,"Bread,Milk"
907,"Milk,Jam,Eggs,Coke,Butter"
908,"Cheese,Diaper,Juice,Beer,Bread"
909,"Cheese,Beer,Butter,Diaper,Juice"
910,"Cheese,Eggs,Beer,Diaper,Butter"
911,"Cheese,Jam,Butter,Eggs"
912,"Beer,Bread,Diaper,Juice,Milk"
913,"Jam,Cheese"
914,"Coke,Beer,Bread,Butter,Milk"
915,"Cheese,Jam,Juice,Milk"
916,"Eggs,Milk,Coke,Juice,Cheese"
917,"Diaper,Butter,Beer,Milk,Eggs"
918,"Diaper,Coke,Beer,Jam"
919,"Milk,Beer,Diaper,Jam"
920,"Bread,Coke,Beer,Diaper,Butter"
921,"Jam,Eggs,Milk,Cheese"
922,"Jam,Bread,Eggs,Butter,Diaper"
923,"Cheese,Jam,Beer,Butter"
924,"Butter,Coke"
925,"Jam,Diaper,Butter,Eggs,Cheese"
926,"Eggs,Juice,Butter,Milk"
927,"Jam,Diaper"
928,"Diaper,Juice,Milk,Beer,Eggs"
929,"Butter,Eggs,Milk,Jam"
930,"Milk,Cheese,Beer"
931,"Diaper,Juice"
932,"Butter,Eggs"
933,"Milk,Juice,Diaper,Eggs,Beer"
934,"Milk,Bread"
935,"Cheese,Butter,Jam"
936,"Eggs,Juice,Bread,Diaper,Coke"
937,"Diaper,Milk"
938,"Juice,Eggs"
939,"Beer,Diaper"
940,"Butter,Jam"
941,"Milk,Butter,Juice,Diaper,Jam"
942,"Jam,Beer,Coke,Juice"
943,"Jam,Butter,Beer"
944,"Bread,Eggs,Coke,Butter"
945,"Cheese,Bread,Diaper,Beer,Coke"
946,"Bread,Eggs,Milk,Beer,Coke"
947,"Coke,Butter,Jam,Juice"
948,"Coke,Eggs,Beer"
949,"Eggs,Jam,Bread,Diaper"
950,"Bread,Diaper,Cheese"
951,"Bread,Diaper,Beer,Juice"
952,"Butter,Jam,Coke,Eggs,Beer"
953,"Butter,Juice,Coke,Beer"
954,"Coke,Diaper,Juice,Cheese,Milk"
955,"Butter,Diaper"
956,"Bread,Beer,Coke,Eggs,Cheese"
957,"Butter,Diaper,Cheese"
958,"Jam,Coke,Milk"
959,"Eggs,Jam,Bread,Milk"
960,"Cheese,Butter,Eggs,Bread"
961,"Milk,Cheese,Jam,Diaper,Butter"
962,"Coke,Jam,Eggs,Beer"
963,"Beer,Jam,Butter"
964,"Beer,Jam,Bread,Eggs"
965,"Jam,Milk"
966,"Eggs,Bread,Butter,Cheese"
967,"Diaper,Jam"
968,"Jam,Diaper,Cheese"
969,"Diaper,Butter"
970,"Eggs,Milk,Bread,Juice,Coke"
971,"Bread,Coke"
972,"Diaper,Butter,Milk,Cheese"
973,"Beer,Diaper,Coke,Juice"
974,"Coke,Diaper"
975,"Bread,Beer"
976,"Bread,Juice,Butter"
977,"Jam,Juice,Diaper,Butter,Milk"
978,"Jam,Coke"
979,"Butter,Juice,Eggs,Milk,Jam"
980,"Butter,Eggs"
981,"Coke,Eggs,Beer,Juice"
982,"Cheese,Butter,Coke"
983,"Eggs,Cheese"
984,"Bread,Beer,Eggs"
985,"Juice,Diaper"
986,"Diaper,Jam,Eggs,Juice,Cheese"
987,"Beer,Cheese"
988,"Eggs,Beer,Jam,Milk"
989,"Cheese,Butter"
990,"Juice,Diaper,Butter,Beer"
991,"Beer,Cheese"
992,"Diaper,Butter,Beer,Juice,Milk"
993,"Juice,Bread,Beer,Coke"
994,"Butter,Eggs"
995,"Eggs,Butter,Cheese"
996,"Diaper,Cheese,Coke,Bread"
997,"Jam,Beer,Juice"
998,"Diaper,Coke,Milk,Butter,Bread"
999,"Beer,Coke,Eggs,Diaper,Butter"
1000,"Bread,Juice,Beer"
1001,"Cheese,Beer,Diaper,Eggs"
1002,"Butter,Beer"
1003,"Cheese,Bread"
1004,"Juice,Cheese"
1005,"Butter,Eggs"
1006,"Milk,Beer"
1007,"Milk,Coke,Butter"
1008,"Bread,Juice,Diaper,Cheese,Coke"
1009,"Eggs,Jam"
1010,"Milk,Bread"
1011,"Cheese,Bread,Beer,Jam"
1012,"Beer,Cheese,Jam"
1013,"Beer,Jam,Diaper,Juice"
1014,"Jam,Beer,Milk,Cheese,Coke"
1015,"Coke,Cheese"
1016,"Juice,Diaper,Coke,Cheese,Milk"
1017,"Bread,Coke"
1018,"Cheese,Butter,Milk,Bread,Jam"
1019,"Beer,Jam,Eggs"
1020,"Milk,Coke,Juice,Cheese,Eggs"
1021,"Eggs,Beer,Bread,Juice"
1022,"Juice,Jam,Coke,Diaper,Butter"
1023,"Bread,Milk,Coke,Juice"
1024,"Juice,Jam,Eggs"
1025,"Coke,Diaper,Eggs,Jam"
1026,"Milk,Bread,Butter"
1027,"Eggs,Diaper"
1028,"Jam,Beer,Butter,Bread,Coke"
1029,"Bread,Milk"
1030,"Bread,Diaper,Eggs,Cheese,Butter"
1031,"Coke,Cheese,Bread"
1032,"Eggs,Juice"
1033,"Bread,Coke,Milk"
1034,"Cheese,Juice"
1035,"Diaper,Juice,Beer"
1036,"Beer,Coke,Eggs,Milk,Bread"
1037,"Jam,Beer,Butter"
1038,"Milk,Beer,Eggs,Diaper,Cheese"
1039,"Juice,Jam,Diaper,Milk,Coke"
1040,"Milk,Cheese,Juice"
1041,"Butter,Eggs,Beer,Milk,Diaper"
1042,"Beer,Butter,Bread,Diaper"
1043,"Eggs,Beer,Milk,Bread"
1044,"Cheese,Beer,Milk,Diaper"
1045,"Coke,Cheese"
1046,"Milk,Bread,Cheese"
1047,"Butter,Beer,Milk,Eggs"
1048,"Eggs,Butter,Milk,Juice"
1049,"Jam,Bread,Milk,Eggs,Juice"
1050,"Beer,Eggs,Butter,Bread,Juice"
1051,"Butter,Juice,Eggs"
1052,"Bread,Juice,Butter,Diaper,Eggs"
1053,"Jam,Beer,Bread,Eggs"
1054,"Coke,Milk,Bread"
1055,"Diaper,Cheese,Beer,Eggs,Coke"
1056,"Beer,Butter"
1057,"Milk,Coke,Juice,Jam,Beer"
1058,"Cheese,Butter,Beer,Jam"
1059,"Juice,Jam,Eggs"
1060,"Milk,Bread"
1061,"Eggs,Juice,Coke,Butter"
1062,"Eggs,Juice,Jam"
1063,"Milk,Bread,Eggs"
1064,"Diaper,Juice,Milk,Eggs"
1065,"Diaper,Milk,Eggs,Coke,Cheese"
1066,"Milk,Beer"
1067,"Milk,Eggs,Jam"
1068,"Cheese,Butter,Diaper"
1069,"Eggs,Juice,Bread,Coke,Jam"
1070,"Butter,Coke"
1071,"Beer,Bread"
1072,"Bread,Milk,Beer,Butter"
1073,"Coke,Jam"
1074,"Diaper,Beer,Coke"
1075,"Butter,Eggs,Jam,Cheese"
1076,"Jam,Eggs,Butter"
1077,"Beer,Eggs,Milk"
1078,"Diaper,Coke,Milk,Bread"
1079,"Coke,Beer,Bread,Eggs"
1080,"Bread,Juice"
1081,"Eggs,Beer,Diaper,Milk"
1082,"Diaper,Butter,Eggs,Cheese"
1083,"Cheese,Butter"
1084,"Milk,Juice,Jam"
1085,"Butter,Diaper,Juice,Beer,Bread"
1086,"Eggs,Coke,Beer"
1087,"Beer,Eggs,Coke,Bread"
1088,"Milk,Beer,Bread"
1089,"Coke,Butter"
1090,"Beer,Butter,Diaper,Coke,Bread"
1091,"Butter,Juice,Bread,Cheese,Diaper"
1092,"Diaper,Jam,Milk,Butter"
1093,"Beer,Juice"
1094,"Diaper,Juice,Butter"
1095,"Diaper,Jam"
1096,"Diaper,Cheese,Bread,Milk"
1097,"Bread,Juice,Milk"
1098,"Juice,Milk,Bread"
1099,"Coke,Diaper,Milk,Beer,Bread"
1100,"Juice,Bread,Coke,Butter"
1101,"Jam,Eggs"
1102,"Milk,Jam,Juice"
1103,"Coke,Bread,Diaper,Eggs"
1104,"Eggs,Milk,Cheese"
1105,"Beer,Cheese,Jam,Juice,Bread"
1106,"Milk,Cheese,Jam,Butter"
1107,"Coke,Beer,Bread,Diaper"
1108,"Beer,Jam"
1109,"Bread,Coke,Jam,Butter,Juice"
1110,"Cheese,Jam,Eggs"
1111,"Beer,Bread"
1112,"Eggs,Bread,Cheese,Milk,Butter"
1113,"Milk,Bread,Jam"
1114,"Eggs,Juice,Coke,Diaper"
1115,"Cheese,Milk,Butter"
1116,"Eggs,Jam,Juice,Diaper"
1117,"Butter,Eggs,Beer,Cheese"
1118,"Bread,Beer"
1119,"Juice,Beer,Bread"
1120,"Juice,Diaper,Cheese,Butter,Milk"
1121,"Beer,Coke,Jam"
1122,"Butter,Diaper,Jam,Bread"
1123,"Cheese,Butter"
1124,"Milk,Eggs"
1125,"Cheese,Milk,Jam,Juice,Beer"
1126,"Coke,Beer,Butter,Eggs"
1127,"Cheese,Butter,Juice,Coke,Eggs"
1128,"Beer,Juice,Coke,Jam,Butter"
1129,"Juice,Coke,Butter,Jam,Milk"
1130,"Jam,Bread,Cheese,Coke,Beer"
1131,"Eggs,Diaper"
1132,"Diaper,Juice"
1133,"Beer,Jam,Bread,Eggs,Butter"
1134,"Jam,Beer,Milk"
1135,"Butter,Coke"
1136,"Diaper,Eggs,Bread,Coke"
1137,"Milk,Butter"
1138,"Beer,Butter,Juice"
1139,"Butter,Coke,Milk"
1140,"Butter,Bread"
1141,"Butter,Jam,Eggs,Beer,Bread"
1142,"Milk,Beer,Cheese"
1143,"Beer,Juice,Diaper,Butter,Milk"
1144,"Diaper,Jam"
1145,"Coke,Diaper,Cheese,Jam,Juice"
1146,"Cheese,Diaper,Juice,Beer,Bread"
1147,"Milk,Butter,Bread,Beer"
1148,"Beer,Coke,Jam,Milk"
1149,"Beer,Bread"
1150,"Bread,Milk,Cheese,Beer,Diaper"
1151,"Beer,Diaper,Butter"
1152,"Milk,Coke,Butter,Eggs"
1153,"Butter,Juice"
1154,"Eggs,Beer,Bread"
1155,"Beer,Coke,Diaper,Bread"
1156,"Diaper,Butter"
1157,"Eggs,Beer,Bread,Jam,Cheese"
1158,"Bread,Coke,Diaper"
1159,"Beer,Butter,Juice"
1160,"Coke,Diaper"
1161,"Beer,Juice"
1162,"Butter,Coke"
1163,"Jam,Juice,Milk,Beer,Coke"
1164,"Cheese,Jam,Beer,Eggs"
1165,"Coke,Juice"
1166,"Eggs,Bread,Butter,Milk,Juice"
1167,"Cheese,Juice,Eggs,Bread"
1168,"Eggs,Coke,Juice,Milk,Diaper"
1169,"Coke,Diaper,Juice,Butter,Beer"
1170,"Eggs,Diaper,Beer,Jam"
1171,"Jam,Butter"
1172,"Butter,Diaper,Beer"
1173,"Beer,Jam,Juice,Eggs,Cheese"
1174,"Coke,Butter,Bread"
1175,"Beer,Cheese"
1176,"Milk,Coke,Juice,Jam,Bread"
1177,"Diaper,Cheese"
1178,"Butter,Diaper,Eggs,Coke"
1179,"Beer,Jam,Butter"
1180,"Beer,Bread,Diaper,Milk"
1181,"Juice,Milk,Bread,Coke,Eggs"
1182,"Beer,Diaper,Butter,Juice,Cheese"
1183,"Juice,Bread,Butter,Jam,Milk"
1184,"Butter,Bread,Eggs"
1185,"Cheese,Jam,Coke,Diaper"
1186,"Diaper,Beer,Eggs"
1187,"Bread,Milk,Butter,Cheese"
1188,"Beer,Cheese,Jam,Juice,Eggs"
1189,"Diaper,Butter,Cheese"
1190,"Diaper,Cheese,Bread,Jam,Eggs"
1191,"Diaper,Bread,Cheese"
1192,"Coke,Eggs"
1193,"Diaper,Butter"
1194,"Juice,Cheese,Coke,Jam,Diaper"
1195,"Milk,Coke,Eggs"
1196,"Bread,Jam,Cheese,Beer,Juice"
1197,"Jam,Bread,Cheese,Juice"
1198,"Butter,Coke,Eggs,Jam"
1199,"Milk,Butter,Beer,Bread"
1200,"Eggs,Diaper,Beer,Milk"
1201,"Eggs,Jam,Butter,Cheese"
1202,"Butter,Milk,Beer"
1203,"Butter,Eggs,Jam,Cheese,Milk"
1204,"Diaper,Bread,Coke,Eggs,Cheese"
1205,"Butter,Beer,Juice"
1206,"Butter,Beer,Milk,Cheese"
1207,"Milk,Juice"
1208,"Jam,Beer,Butter"
1209,"Juice,Coke"
1210,"Beer,Diaper,Juice,Bread,Cheese"
1211,"Juice,Jam,Butter"
1212,"Cheese,Milk,Beer,Juice"
1213,"Cheese,Milk"
1214,"Jam,Milk,Diaper,Beer,Eggs"
1215,"Diaper,Coke,Beer,Eggs"
1216,"Juice,Butter"
1217,"Milk,Coke,Diaper,Butter,Eggs"
1218,"Milk,Jam"
1219,"Bread,Butter,Jam,Diaper"
1220,"Cheese,Bread"
1221,"Jam,Beer,Cheese"
1222,"Eggs,Cheese,Coke,Diaper"
1223,"Juice,Butter"
1224,"Beer,Coke,Diaper,Bread,Milk"
1225,"Bread,Juice,Eggs,Butter,Milk"
1226,"Juice,Eggs,Diaper"
1227,"Butter,Milk,Eggs,Bread,Coke"
1228,"Eggs,Butter"
1229,"Juice,Eggs,Diaper,Bread,Beer"
1230,"Juice,Eggs,Bread"
1231,"Jam,Cheese,Bread,Beer,Eggs"
1232,"Butter,Coke,Eggs,Cheese"
1233,"Milk,Cheese,Diaper"
1234,"Butter,Jam"
1235,"Diaper,Butter,Milk,Beer"
1236,"Bread,Butter,Cheese,Milk"
1237,"Beer,Butter"
1238,"Eggs,Beer,Butter,Milk,Jam"
1239,"Diaper,Milk"
1240,"Jam,Cheese,Diaper,Eggs"
1241,"Eggs,Milk,Juice"
1242,"Diaper,Eggs"
1243,"Juice,Jam"
1244,"Juice,Butter,Eggs,Coke"
1245,"Jam,Diaper"
1246,"Cheese,Beer,Eggs,Coke,Milk"
1247,"Cheese,Butter,Juice"
1248,"Cheese,Milk,Bread,Juice,Beer"
1249,"Jam,Butter,Juice,Coke,Milk"
1250,"Diaper,Butter,Bread,Eggs,Coke"
1251,"Bread,Cheese,Beer,Coke,Butter"
1252,"Jam,Butter,Cheese"
1253,"Eggs,Butter,Milk"
1254,"Eggs,Jam,Cheese"
1255,"Butter,Coke"
1256,"Jam,Coke"
1257,"Bread,Coke,Milk,Juice"
1258,"Coke,Juice,Diaper,Bread,Beer"
1259,"Juice,Coke,Cheese"
1260,"Beer,Coke,Bread,Juice,Milk"
1261,"Coke,Juice,Jam,Butter"
1262,"Coke,Cheese"
1263,"Milk,Bread,Cheese,Coke,Eggs"
1264,"Bread,Jam"
1265,"Coke,Beer"
1266,"Jam,Coke,Milk,Bread,Diaper"
1267,"Jam,Diaper,Milk"
1268,"Beer,Eggs,Diaper,Butter,Jam"
1269,"Juice,Beer,Milk,Eggs,Coke"
1270,"Coke,Eggs,Beer,Diaper,Butter"
1271,"Milk,Coke,Beer,Cheese,Bread"
1272,"Butter,Cheese,Eggs,Bread"
1273,"Cheese,Butter,Bread"
1274,"Diaper,Bread"
1275,"Beer,Cheese,Jam,Juice,Milk"
1276,"Bread,Diaper,Eggs,Juice"
1277,"Juice,Coke"
1278,"Diaper,Juice,Butter"
1279,"Butter,Diaper,Cheese,Milk"
1280,"Bread,Juice"
1281,"Diaper,Beer,Cheese,Juice,Coke"
1282,"Coke,Bread,Eggs,Juice,Jam"
1283,"Jam,Butter,Milk,Eggs"
1284,"Eggs,Beer,Juice,Bread"
1285,"Jam,Butter,Juice,Eggs"
1286,"Diaper,Juice,Coke"
1287,"Butter,Juice,Eggs"
1288,"Beer,Bread,Juice,Jam,Milk"
1289,"Beer,Milk,Eggs,Jam,Coke"
1290,"Milk,Beer,Coke,Cheese"
1291,"Jam,Eggs,Coke"
1292,"Coke,Eggs"
1293,"Coke,Bread,Butter,Cheese"
1294,"Jam,Eggs,Butter,Cheese,Diaper"
1295,"Butter,Jam,Beer,Eggs"
1296,"Bread,Beer,Diaper"
1297,"Milk,Eggs,Cheese,Bread,Coke"
1298,"Butter,Eggs,Bread,Beer,Jam"
1299,"Butter,Jam,Cheese"
1300,"Beer,Diaper,Jam"
1301,"Eggs,Butter"
1302,"Juice,Coke,Cheese,Diaper"
1303,"Juice,Butter,Jam,Diaper,Cheese"
1304,"Bread,Juice,Milk"
1305,"Diaper,Milk,Butter,Eggs"
1306,"Eggs,Bread,Beer,Juice"
1307,"Cheese,Bread,Jam,Beer,Juice"
1308,"Milk,Eggs,Beer"
1309,"Milk,Butter"
1310,"Beer,Jam,Milk,Juice"
1311,"Bread,Beer,Juice"
1312,"Coke,Juice,Diaper,Eggs"
1313,"Jam,Bread,Milk"
1314,"Coke,Jam,Bread,Butter"
1315,"Juice,Jam,Beer,Eggs"
1316,"Milk,Beer"
1317,"Milk,Juice,Beer,Diaper"
1318,"Milk,Diaper,Juice,Jam,Bread"
1319,"Coke,Juice"
1320,"Bread,Cheese"
1321,"Juice,Milk,Butter"
1322,"Eggs,Juice"
1323,"Cheese,Jam"
1324,"Cheese,Eggs,Coke,Jam"
1325,"Bread,Jam,Coke,Diaper"
1326,"Butter,Bread,Coke,Milk,Beer"
1327,"Eggs,Diaper,Coke,Bread,Beer"
1328,"Eggs,Diaper"
1329,"Diaper,Beer,Milk,Juice"
1330,"Bread,Eggs"
1331,"Bread,Milk"
1332,"Bread,Jam,Cheese"
1333,"Milk,Coke,Eggs"
1334,"Diaper,Juice"
1335,"Eggs,Milk"
1336,"Jam,Cheese,Juice,Milk"
1337,"Bread,Eggs,Diaper,Coke,Jam"
1338,"Coke,Beer,Diaper,Cheese,Eggs"
1339,"Coke,Eggs,Juice,Jam"
1340,"Beer,Jam"
1341,"Beer,Jam,Coke,Eggs,Bread"
1342,"Cheese,Diaper,Juice,Milk,Butter"
1343,"Eggs,Butter,Bread,Coke,Jam"
1344,"Bread,Coke"
1345,"Diaper,Eggs,Cheese,Milk,Bread"
1346,"Milk,Eggs,Beer"
1347,"Beer,Milk,Coke"
1348,"Coke,Jam,Juice"
1349,"Cheese,Juice,Milk,Diaper"
1350,"Diaper,Beer"
1351,"Cheese,Coke,Juice"
1352,"Coke,Juice,Bread"
1353,"Cheese,Diaper"
1354,"Bread,Butter"
1355,"Jam,Butter,Cheese,Coke,Eggs"
1356,"Beer,Cheese"
1357,"Bread,Milk,Diaper"
1358,"Juice,Coke,Cheese"
1359,"Cheese,Eggs,Milk"
1360,"Jam,Butter,Eggs,Coke,Bread"
1361,"Diaper,Jam,Butter,Bread"
1362,"Jam,Milk,Beer"
1363,"Beer,Eggs,Coke,Diaper"
1364,"Diaper,Coke"
1365,"Milk,Juice,Jam,Eggs"
1366,"Butter,Cheese,Jam,Beer,Eggs"
1367,"Cheese,Butter,Jam,Milk"
1368,"Coke,Jam,Juice"
1369,"Coke,Beer,Cheese,Eggs"
1370,"Beer,Jam,Juice"
1371,"Beer,Eggs,Milk"
1372,"Bread,Cheese,Beer,Juice"
1373,"Diaper,Beer,Eggs,Coke,Jam"
1374,"Eggs,Butter,Jam"
1375,"Beer,Eggs,Cheese,Juice,Diaper"
1376,"Butter,Eggs"
1377,"Beer,Jam,Milk,Diaper"
1378,"Jam,Butter"
1379,"Butter,Coke"
1380,"Butter,Juice,Bread,Milk,Beer"
1381,"Jam,Cheese"
1382,"Milk,Bread"
1383,"Juice,Jam,Eggs,Diaper"
1384,"Jam,Butter,Bread,Cheese"
1385,"Coke,Jam,Cheese,Juice,Bread"
1386,"Beer,Jam"
1387,"Milk,Cheese,Jam"
1388,"Milk,Cheese"
1389,"Coke,Beer,Diaper,Jam"
1390,"Beer,Bread"
1391,"Juice,Butter,Eggs,Cheese"
1392,"Cheese,Butter,Diaper,Beer,Milk"
1393,"Coke,Diaper,Jam"
1394,"Butter,Coke,Jam,Beer"
1395,"Bread,Jam,Eggs,Butter,Cheese"
1396,"Diaper,Beer,Milk,Cheese"
1397,"Butter,Diaper,Beer,Milk"
1398,"Milk,Juice,Beer"
1399,"Coke,Bread"
1400,"Jam,Butter,Diaper,Coke"
1401,"Beer,Cheese,Eggs,Jam"
1402,"Eggs,Bread"
1403,"Bread,Eggs,Beer,Juice,Butter"
1404,"Cheese,Diaper"
1405,"Diaper,Beer,Coke,Eggs"
1406,"Eggs,Coke,Cheese,Jam,Bread"
1407,"Cheese,Jam,Juice,Diaper"
1408,"Diaper,Juice,Coke"
1409,"Juice,Cheese,Coke,Beer"
1410,"Milk,Juice"
1411,"Eggs,Beer,Juice,Cheese,Butter"
1412,"Juice,Diaper,Butter"
1413,"Coke,Milk,Eggs"
1414,"Coke,Jam"
1415,"Coke,Beer,Bread,Diaper,Butter"
1416,"Coke,Juice,Diaper,Cheese,Jam"
1417,"Jam,Milk,Beer"
1418,"Coke,Milk,Butter"
1419,"Milk,Bread,Coke,Juice,Diaper"
1420,"Eggs,Beer"
1421,"Milk,Juice,Beer"
1422,"Diaper,Jam"
1423,"Bread,Beer"
1424,"Diaper,Juice,Bread,Eggs"
1425,"Jam,Diaper"
1426,"Eggs,Bread"
1427,"Coke,Bread,Eggs,Cheese"
1428,"Butter,Diaper,Bread,Cheese"
1429,"Bread,Milk,Cheese,Jam"
1430,"Cheese,Eggs,Butter,Milk"
1431,"Cheese,Juice,Jam,Beer"
1432,"Bread,Beer,Coke,Juice"
1433,"Juice,Eggs,Bread,Jam,Butter"
1434,"Juice,Eggs,Coke"
1435,"Bread,Coke,Beer"
1436,"Beer,Butter,Diaper,Milk,Juice"
1437,"Coke,Juice,Jam"
1438,"Diaper,Milk,Jam,Beer"
1439,"Milk,Cheese"
1440,"Butter,Bread,Milk,Beer,Coke"
1441,"Beer,Bread,Milk"
1442,"Diaper,Juice,Jam,Eggs"
1443,"Butter,Milk,Cheese,Juice"
1444,"Bread,Butter"
1445,"Butter,Beer"
1446,"Diaper,Bread,Cheese,Beer"
1447,"Bread,Butter,Diaper"
1448,"Cheese,Beer,Juice,Jam,Milk"
1449,"Butter,Cheese"
